period,gameClock,wallClock,team,playerName,playerNumber,distanceFromBall,changeInDistanceFromBall
1,0:35:12,1599959597010,Atlanta,T. Wolff,28,1.838314445,0.176237431
1,0:35:12,1599959597050,Atlanta,T. Wolff,28,1.76663522,0.185116962
1,0:35:12,1599959597090,Atlanta,T. Wolff,28,1.690473307,0.186312411
1,0:35:12,1599959597130,Atlanta,T. Wolff,28,1.636856744,0.187684566
1,0:35:12,1599959597170,Atlanta,T. Wolff,28,1.47732867,0.176367487
1,0:35:12,1599959597210,Atlanta,T. Wolff,28,1.485563866,0.195602626
1,0:35:12,1599959597250,Atlanta,T. Wolff,28,2.018043607,0.206966579
1,0:35:18,1599959603530,Atlanta,F. Escobar,2,0.131529464,0.028573163
1,0:35:29,1599959614090,Atlanta,B. Lennon,11,4.364057745,0.170491244
1,0:35:29,1599959614130,Atlanta,B. Lennon,11,4.106433976,0.156952998
1,0:35:29,1599959614170,Atlanta,B. Lennon,11,3.87641587,0.171014408
1,0:35:29,1599959614210,Atlanta,B. Lennon,11,3.629435218,0.156972115
1,0:35:29,1599959614250,Atlanta,B. Lennon,11,3.375203698,0.144073864
1,0:35:29,1599959614290,Atlanta,B. Lennon,11,3.206197124,0.132144425
1,0:35:29,1599959614330,Atlanta,B. Lennon,11,2.781078927,0.114151857
1,0:35:29,1599959614370,Atlanta,B. Lennon,11,2.562888995,0.071905253
1,0:35:29,1599959614410,Atlanta,B. Lennon,11,2.356692598,0.026671139
1,0:35:29,1599959614450,Atlanta,B. Lennon,11,2.353720459,0.002359151
1,0:35:32,1599959617490,Atlanta,B. Lennon,11,3.731862806,0.15946865
1,0:35:32,1599959617530,Atlanta,B. Lennon,11,3.949202451,0.169189224
1,0:35:32,1599959617570,Atlanta,B. Lennon,11,4.244172475,0.170046802
1,0:35:32,1599959617610,Atlanta,B. Lennon,11,4.437352814,0.170597607
1,0:35:35,1599959620250,Atlanta,B. Lennon,11,4.490133628,0.207879549
1,0:35:35,1599959620290,Atlanta,B. Lennon,11,4.334570336,0.208349305
1,0:35:35,1599959620330,Atlanta,B. Lennon,11,4.172025887,0.185736886
1,0:35:35,1599959620370,Atlanta,B. Lennon,11,4.030731943,0.19153932
1,0:35:35,1599959620410,Atlanta,B. Lennon,11,3.875590278,0.190783634
1,0:35:35,1599959620450,Atlanta,B. Lennon,11,3.721101987,0.173116643
1,0:35:35,1599959620490,Atlanta,B. Lennon,11,3.641606788,0.178587874
1,0:35:35,1599959620530,Atlanta,B. Lennon,11,3.474492769,0.172417664
1,0:35:35,1599959620570,Atlanta,B. Lennon,11,3.34629646,0.159432798
1,0:35:35,1599959620610,Atlanta,B. Lennon,11,3.174035287,0.145685901
1,0:35:35,1599959620650,Atlanta,B. Lennon,11,2.92071909,0.11486806
1,0:35:35,1599959620690,Atlanta,B. Lennon,11,2.734245783,0.093317915
1,0:35:35,1599959620730,Atlanta,B. Lennon,11,2.573868684,0.065941252
1,0:35:36,1599959620770,Atlanta,B. Lennon,11,2.450550958,0.018555893
1,0:35:36,1599959620810,Atlanta,B. Lennon,11,2.400270818,0.004232421
1,0:35:37,1599959622370,Atlanta,B. Lennon,11,4.54757078,0.067559619
1,0:35:37,1599959622410,Atlanta,B. Lennon,11,4.494841488,0.073416378
1,0:35:37,1599959622450,Atlanta,B. Lennon,11,4.441733896,0.084395258
1,0:35:37,1599959622490,Atlanta,B. Lennon,11,4.370045766,0.063655166
1,0:35:37,1599959622530,Atlanta,B. Lennon,11,4.324465285,0.082461042
1,0:35:37,1599959622570,Atlanta,B. Lennon,11,4.260751107,0.066350078
1,0:35:37,1599959622610,Atlanta,B. Lennon,11,4.204057564,0.075946616
1,0:35:37,1599959622650,Atlanta,B. Lennon,11,4.144405868,0.069973392
1,0:35:37,1599959622690,Atlanta,B. Lennon,11,4.081482574,0.073677688
1,0:35:37,1599959622730,Atlanta,B. Lennon,11,4.016217126,0.065558953
1,0:35:38,1599959622770,Atlanta,B. Lennon,11,3.963395009,0.082351335
1,0:35:38,1599959622810,Atlanta,B. Lennon,11,3.881713539,0.077479056
1,0:35:38,1599959622850,Atlanta,B. Lennon,11,3.814184054,0.071818492
1,0:35:38,1599959622890,Atlanta,B. Lennon,11,3.745931126,0.072989525
1,0:35:38,1599959622930,Atlanta,B. Lennon,11,3.679239052,0.070181003
1,0:35:38,1599959622970,Atlanta,B. Lennon,11,3.61134324,0.055995156
1,0:35:38,1599959623010,Atlanta,B. Lennon,11,3.537470848,0.055732776
1,0:35:38,1599959623050,Atlanta,B. Lennon,11,3.209236669,0.051452636
1,0:35:38,1599959623090,Atlanta,B. Lennon,11,3.023243292,0.032841981
1,0:35:38,1599959623130,Atlanta,B. Lennon,11,2.828002829,0.019551298
1,0:35:39,1599959624090,Atlanta,B. Lennon,11,1.781965207,0.000926185
1,0:35:39,1599959624130,Atlanta,B. Lennon,11,1.216305883,0.057944972
1,0:35:40,1599959625210,Atlanta,A. Walkes,4,3.867880557,0.020803744
1,0:35:40,1599959625250,Atlanta,A. Walkes,4,3.804655043,0.012874459
1,0:36:48,1599959693410,Atlanta,T. Wolff,28,4.568106829,0.198244131
1,0:36:48,1599959693450,Atlanta,T. Wolff,28,4.492582776,0.178860486
1,0:36:48,1599959693490,Atlanta,T. Wolff,28,4.460515665,0.17490019
1,0:36:48,1599959693530,Atlanta,Matheus Rossetto,9,4.485554592,0.064909843
1,0:36:48,1599959693530,Atlanta,T. Wolff,28,4.403691633,0.163113842
1,0:36:48,1599959693570,Atlanta,Matheus Rossetto,9,4.335539182,0.049690375
1,0:36:48,1599959693570,Atlanta,T. Wolff,28,4.381426708,0.171379203
1,0:36:48,1599959693610,Atlanta,Matheus Rossetto,9,4.210285026,0.032031802
1,0:36:48,1599959693610,Atlanta,T. Wolff,28,4.323066042,0.153161966
1,0:36:48,1599959693650,Atlanta,Matheus Rossetto,9,4.094642842,0.033054482
1,0:36:48,1599959693650,Atlanta,T. Wolff,28,4.286000467,0.150677021
1,0:36:48,1599959693690,Atlanta,Matheus Rossetto,9,3.964151864,0.014949413
1,0:36:48,1599959693690,Atlanta,T. Wolff,28,4.255925281,0.146302428
1,0:36:48,1599959693730,Atlanta,T. Wolff,28,4.204806773,0.120336183
1,0:36:49,1599959693770,Atlanta,T. Wolff,28,4.46794136,0.131929368
1,0:36:49,1599959693810,Atlanta,T. Wolff,28,4.54757078,0.10592694
1,0:36:49,1599959694090,Atlanta,J. Larentowicz,18,4.457488082,0.133924737
1,0:36:49,1599959694130,Atlanta,J. Larentowicz,18,4.328972164,0.149283181
1,0:36:49,1599959694170,Atlanta,J. Larentowicz,18,4.186287138,0.137460147
1,0:36:49,1599959694210,Atlanta,J. Larentowicz,18,4.051777388,0.153303327
1,0:36:49,1599959694250,Atlanta,J. Larentowicz,18,3.918009699,0.141106205
1,0:36:49,1599959694290,Atlanta,J. Larentowicz,18,3.792729888,0.158173518
1,0:36:49,1599959694330,Atlanta,J. Larentowicz,18,3.645888095,0.145645246
1,0:36:49,1599959694370,Atlanta,J. Larentowicz,18,3.508917212,0.156157155
1,0:36:49,1599959694410,Atlanta,J. Larentowicz,18,3.376536687,0.157452967
1,0:36:49,1599959694450,Atlanta,J. Larentowicz,18,3.248522741,0.15418921
1,0:36:49,1599959694490,Atlanta,J. Larentowicz,18,3.131293662,0.148258295
1,0:36:49,1599959694530,Atlanta,J. Larentowicz,18,3.010149498,0.158588522
1,0:36:49,1599959694570,Atlanta,J. Larentowicz,18,2.892006224,0.152006224
1,0:36:49,1599959694610,Atlanta,J. Larentowicz,18,2.770288794,0.162051841
1,0:36:49,1599959694650,Atlanta,J. Larentowicz,18,2.655145947,0.148474848
1,0:36:49,1599959694690,Atlanta,J. Larentowicz,18,2.519146681,0.164045834
1,0:36:49,1599959694730,Atlanta,J. Larentowicz,18,3.621546631,0.171256788
1,0:36:50,1599959694770,Atlanta,J. Larentowicz,18,3.502013706,0.173876089
1,0:37:10,1599959715250,Nashville,A. Johnston,12,4.322453007,0.126109361
1,0:37:10,1599959715290,Nashville,A. Johnston,12,3.881558965,0.097275678
1,0:37:10,1599959715330,Nashville,D. McCarty,6,4.540176208,0.170130442
1,0:37:10,1599959715330,Nashville,A. Johnston,12,3.60733974,0.094506126
1,0:37:10,1599959715370,Nashville,D. McCarty,6,4.390045558,0.180045558
1,0:37:10,1599959715370,Nashville,A. Johnston,12,3.511182137,0.072286966
1,0:37:10,1599959715410,Nashville,D. McCarty,6,4.340046083,0.170034092
1,0:37:10,1599959715410,Nashville,A. Johnston,12,3.44768038,0.072476682
1,0:37:10,1599959715450,Nashville,D. McCarty,6,4.370045766,0.160045766
1,0:37:10,1599959715450,Nashville,A. Johnston,12,3.392123229,0.046140563
1,0:37:10,1599959715490,Nashville,D. McCarty,6,4.240106131,0.180106131
1,0:37:10,1599959715490,Nashville,A. Johnston,12,3.374285109,0.043324287
1,0:37:10,1599959715530,Nashville,D. McCarty,6,4.29004662,0.160034513
1,0:37:10,1599959715530,Nashville,A. Johnston,12,3.340239512,0.017289016
1,0:37:10,1599959715570,Nashville,D. McCarty,6,4.240011792,0.159999538
1,0:37:10,1599959715570,Nashville,A. Johnston,12,3.340134728,0.017184232
1,0:37:10,1599959715610,Nashville,D. McCarty,6,4.190011933,0.159813427
1,0:37:10,1599959715610,Nashville,A. Johnston,12,3.320135539,0.007583653
1,0:37:10,1599959715650,Nashville,D. McCarty,6,4.150048192,0.159734922
1,0:37:10,1599959715690,Nashville,D. McCarty,6,4.110194643,0.149740123
1,0:37:10,1599959715730,Nashville,D. McCarty,6,4.090440074,0.159625909
1,0:37:11,1599959715770,Nashville,D. McCarty,6,4.04044552,0.149622985
1,0:37:11,1599959715810,Nashville,D. McCarty,6,4.000612453,0.15955791
1,0:37:11,1599959715850,Nashville,D. McCarty,6,3.960807998,0.139499322
1,0:37:11,1599959715890,Nashville,D. McCarty,6,3.901038323,0.159701664
1,0:37:11,1599959715930,Nashville,D. McCarty,6,3.92062495,0.139778484
1,0:37:11,1599959715970,Nashville,D. McCarty,6,3.901550974,0.139942275
1,0:37:11,1599959716010,Nashville,D. McCarty,6,3.924601891,0.139829771
1,0:37:11,1599959716050,Nashville,D. McCarty,6,3.959911615,0.150331586
1,0:37:11,1599959716090,Nashville,D. McCarty,6,3.965476012,0.12947549
1,0:37:11,1599959716130,Nashville,D. McCarty,6,4.034067426,0.152353887
1,0:37:11,1599959716170,Nashville,D. McCarty,6,4.049753079,0.121534653
1,0:37:11,1599959716210,Nashville,D. McCarty,6,4.138067182,0.142757431
1,0:37:11,1599959716250,Nashville,D. McCarty,6,4.153564734,0.134360833
1,0:37:11,1599959716290,Nashville,D. McCarty,6,4.197546903,0.134481557
1,0:37:11,1599959716330,Nashville,D. McCarty,6,4.210475033,0.126163585
1,0:37:11,1599959716370,Nashville,D. McCarty,6,4.261419951,0.145961289
1,0:37:11,1599959716410,Nashville,D. McCarty,6,4.251540897,0.127659231
1,0:37:11,1599959716450,Nashville,D. McCarty,6,4.291060475,0.129029721
1,0:37:11,1599959716490,Nashville,D. McCarty,6,4.281179744,0.129047761
1,0:37:11,1599959716530,Nashville,D. McCarty,6,4.304056226,0.140596127
1,0:37:11,1599959716570,Nashville,D. McCarty,6,4.285907139,0.122447039
1,0:37:11,1599959716610,Nashville,D. McCarty,6,4.299034775,0.132645451
1,0:37:11,1599959716650,Nashville,D. McCarty,6,4.274540911,0.124890323
1,0:37:11,1599959716690,Nashville,D. McCarty,6,4.281646879,0.137132433
1,0:37:11,1599959716730,Nashville,D. McCarty,6,4.246045219,0.127829586
1,0:37:12,1599959716770,Nashville,D. McCarty,6,4.241992456,0.130228844
1,0:37:12,1599959716810,Nashville,D. McCarty,6,4.214558103,0.132340568
1,0:37:12,1599959716850,Nashville,D. McCarty,6,4.204759208,0.124269042
1,0:37:12,1599959716890,Nashville,D. McCarty,6,4.181196001,0.122119752
1,0:37:12,1599959716930,Nashville,D. McCarty,6,4.163568181,0.135752396
1,0:37:12,1599959716970,Nashville,D. McCarty,6,4.112578267,0.124182599
1,0:37:12,1599959717010,Nashville,D. McCarty,6,4.081188552,0.125736619
1,0:37:12,1599959717050,Nashville,D. McCarty,6,4.034216157,0.128054358
1,0:37:12,1599959717090,Nashville,D. McCarty,6,3.940571025,0.121343354
1,0:37:12,1599959717130,Nashville,D. McCarty,6,3.941230772,0.124294828
1,0:37:12,1599959717170,Nashville,D. McCarty,6,3.861722414,0.128292355
1,0:37:12,1599959717210,Nashville,D. McCarty,6,3.782922151,0.127870852
1,0:37:12,1599959717250,Nashville,D. McCarty,6,3.714458238,0.124917877
1,0:37:12,1599959717290,Nashville,D. McCarty,6,3.65034245,0.12357339
1,0:37:12,1599959717330,Nashville,D. McCarty,6,3.579972067,0.127871257
1,0:37:12,1599959717370,Nashville,D. McCarty,6,3.52286815,0.118973322
1,0:37:12,1599959717410,Nashville,D. McCarty,6,3.45011594,0.119020024
1,0:37:12,1599959717450,Nashville,D. McCarty,6,3.623975717,0.110288196
1,0:37:12,1599959717490,Nashville,D. McCarty,6,3.840885315,0.120388036
1,0:37:16,1599959721370,Atlanta,J. Larentowicz,18,3.802762154,0.156544936
1,0:37:16,1599959721410,Atlanta,J. Larentowicz,18,3.591350721,0.178053195
1,0:37:16,1599959721450,Atlanta,J. Larentowicz,18,3.410014663,0.178915778
1,0:37:16,1599959721490,Atlanta,J. Larentowicz,18,3.294009715,0.181823988
1,0:37:16,1599959721530,Atlanta,J. Larentowicz,18,3.188683114,0.197613071
1,0:37:16,1599959721570,Atlanta,J. Larentowicz,18,3.024764454,0.189398516
1,0:37:16,1599959721610,Atlanta,J. Larentowicz,18,3.020496648,0.182715825
1,0:37:16,1599959721650,Atlanta,J. Larentowicz,18,2.881752939,0.188167967
1,0:37:16,1599959721690,Atlanta,J. Larentowicz,18,2.87795066,0.19055415
1,0:37:16,1599959721730,Atlanta,J. Larentowicz,18,2.752616937,0.190040109
1,0:37:17,1599959721770,Atlanta,J. Larentowicz,18,2.646903852,0.180793554
1,0:37:17,1599959721810,Atlanta,J. Larentowicz,18,2.546723385,0.189076253
1,0:37:17,1599959721850,Atlanta,J. Larentowicz,18,2.455890877,0.188447383
1,0:37:17,1599959721890,Atlanta,J. Larentowicz,18,2.32594067,0.183745534
1,0:37:17,1599959721930,Atlanta,J. Larentowicz,18,2.213820228,0.18276139
1,0:37:17,1599959721970,Atlanta,J. Larentowicz,18,2.03002463,0.176784225
1,0:37:17,1599959722010,Atlanta,J. Larentowicz,18,1.83109257,0.164329239
1,0:37:17,1599959722050,Atlanta,J. Larentowicz,18,1.639542619,0.156774937
1,0:37:17,1599959722090,Atlanta,J. Larentowicz,18,1.475025424,0.149582101
1,0:37:17,1599959722130,Atlanta,J. Larentowicz,18,1.330037593,0.127997661
1,0:37:17,1599959722170,Atlanta,J. Larentowicz,18,1.213424905,0.112289128
1,0:37:17,1599959722210,Atlanta,J. Larentowicz,18,1.157670074,0.079801807
1,0:37:17,1599959722250,Atlanta,J. Larentowicz,18,1.084066419,0.054017876
1,0:37:17,1599959722290,Atlanta,J. Larentowicz,18,1.092245394,0.030737033
1,0:38:00,1599959765370,Atlanta,T. Wolff,28,1.770706074,0.144360477
1,0:38:00,1599959765410,Atlanta,T. Wolff,28,2.074463786,0.148613325
1,0:38:00,1599959765450,Atlanta,B. Lennon,11,4.505219196,0.085026892
1,0:38:00,1599959765450,Atlanta,T. Wolff,28,2.438954694,0.134827962
1,0:38:00,1599959765490,Atlanta,B. Lennon,11,4.408185568,0.10551198
1,0:38:00,1599959765490,Atlanta,T. Wolff,28,2.365797963,0.147397638
1,0:38:00,1599959765530,Atlanta,B. Lennon,11,4.238419517,0.105986819
1,0:38:00,1599959765530,Atlanta,T. Wolff,28,2.365354096,0.13391958
1,0:38:00,1599959765570,Atlanta,B. Lennon,11,4.212006648,0.11702191
1,0:38:00,1599959765570,Atlanta,T. Wolff,28,2.162614159,0.142218158
1,0:38:00,1599959765610,Atlanta,B. Lennon,11,4.184662471,0.114318506
1,0:38:00,1599959765610,Atlanta,T. Wolff,28,1.944350791,0.133246156
1,0:38:00,1599959765650,Atlanta,B. Lennon,11,4.159435058,0.124475331
1,0:38:00,1599959765650,Atlanta,T. Wolff,28,1.73104015,0.13025909
1,0:38:00,1599959765690,Atlanta,B. Lennon,11,4.124378741,0.112272063
1,0:38:00,1599959765690,Atlanta,T. Wolff,28,1.522005256,0.143999451
1,0:38:00,1599959765730,Atlanta,B. Lennon,11,4.122050461,0.13173719
1,0:38:00,1599959765730,Atlanta,T. Wolff,28,1.291897829,0.142115241
1,0:38:01,1599959765770,Atlanta,B. Lennon,11,4.090195594,0.100082814
1,0:38:01,1599959765770,Atlanta,T. Wolff,28,1.068316433,0.148642577
1,0:38:01,1599959765810,Atlanta,B. Lennon,11,4.100195117,0.128381929
1,0:38:01,1599959765810,Atlanta,T. Wolff,28,0.835463943,0.133680501
1,0:38:01,1599959765850,Atlanta,B. Lennon,11,4.092395387,0.106319622
1,0:38:01,1599959765850,Atlanta,T. Wolff,28,0.612943717,0.151532837
1,0:38:01,1599959765890,Atlanta,B. Lennon,11,4.006045432,0.103712796
1,0:38:01,1599959765890,Atlanta,T. Wolff,28,0.45177428,0.128664391
1,0:38:01,1599959765930,Atlanta,B. Lennon,11,3.771326027,0.111271382
1,0:38:01,1599959765930,Atlanta,T. Wolff,28,0.749466477,0.133349605
1,0:38:01,1599959765970,Atlanta,B. Lennon,11,3.622154055,0.119283804
1,0:38:01,1599959765970,Atlanta,T. Wolff,28,1.00019998,0.124471712
1,0:38:01,1599959766010,Atlanta,B. Lennon,11,3.159699353,0.109699353
1,0:38:01,1599959766010,Atlanta,T. Wolff,28,1.327742445,0.135056401
1,0:38:01,1599959766050,Atlanta,B. Lennon,11,2.920428051,0.123483289
1,0:38:01,1599959766050,Atlanta,T. Wolff,28,1.527121475,0.130661666
1,0:38:01,1599959766090,Atlanta,B. Lennon,11,2.523430205,0.117894922
1,0:38:01,1599959766090,Atlanta,T. Wolff,28,1.871710448,0.12228197
1,0:38:01,1599959766130,Atlanta,B. Lennon,11,2.358495283,0.134152684
1,0:38:01,1599959766130,Atlanta,T. Wolff,28,2.11357517,0.135899767
1,0:38:03,1599959767890,Atlanta,F. Escobar,2,0.446878059,0.001344671
1,0:38:03,1599959768010,Atlanta,F. Escobar,2,0.07,0.028768944
1,0:38:03,1599959768050,Atlanta,F. Escobar,2,0.152315462,0.040512063
1,0:38:03,1599959768090,Atlanta,F. Escobar,2,0.228254244,0.039574622
1,0:38:03,1599959768130,Atlanta,F. Escobar,2,0.291547595,0.039159005
1,0:38:03,1599959768170,Atlanta,F. Escobar,2,0.360555128,0.036055513
1,0:38:03,1599959768210,Atlanta,F. Escobar,2,0.432666153,0.036055513
1,0:38:03,1599959768250,Atlanta,F. Escobar,2,0.48259714,0.049930987
1,0:38:03,1599959768290,Atlanta,F. Escobar,2,0.532541078,0.036053415
1,0:38:03,1599959768330,Atlanta,F. Escobar,2,0.588217647,0.041774603
1,0:38:03,1599959768370,Atlanta,F. Escobar,2,0.640702739,0.041620107
1,0:38:03,1599959768410,Atlanta,F. Escobar,2,0.685054742,0.041548721
1,0:38:03,1599959768450,Atlanta,F. Escobar,2,0.729451849,0.046809922
1,0:38:14,1599959779130,Nashville,A. Johnston,12,4.47823626,0.093489973
1,0:38:14,1599959779170,Nashville,A. Johnston,12,4.384119068,0.09351305
1,0:38:14,1599959779210,Nashville,A. Johnston,12,4.294182111,0.084752221
1,0:38:14,1599959779250,Nashville,A. Johnston,12,4.182941549,0.08873833
1,0:38:14,1599959779290,Nashville,A. Johnston,12,4.071854614,0.081015104
1,0:38:14,1599959779330,Nashville,A. Johnston,12,3.937321425,0.082285757
1,0:38:14,1599959779370,Nashville,A. Johnston,12,3.961275047,0.080192724
1,0:38:16,1599959780810,Nashville,A. Danladi,7,4.486535412,0.152853374
1,0:38:16,1599959780850,Nashville,A. Danladi,7,4.352953021,0.144176476
1,0:38:16,1599959780890,Nashville,A. Danladi,7,4.232068052,0.151320572
1,0:38:16,1599959780930,Nashville,A. Danladi,7,4.113599397,0.150204388
1,0:38:16,1599959780970,Nashville,A. Danladi,7,3.988144932,0.139339923
1,0:38:16,1599959781010,Nashville,A. Danladi,7,3.883207437,0.159432471
1,0:38:16,1599959781050,Nashville,A. Danladi,7,3.74049462,0.148768015
1,0:38:16,1599959781090,Nashville,A. Danladi,7,3.617969044,0.148949009
1,0:38:16,1599959781130,Nashville,A. Danladi,7,3.495725962,0.139150326
1,0:38:16,1599959781170,Nashville,A. Danladi,7,3.374285109,0.139273518
1,0:38:16,1599959781210,Nashville,A. Danladi,7,3.26300475,0.138376772
1,0:38:16,1599959781250,Nashville,A. Danladi,7,3.161913977,0.139117259
1,0:38:16,1599959781290,Nashville,A. Danladi,7,3.108456208,0.133342765
1,0:38:16,1599959781330,Nashville,A. Danladi,7,3.196153939,0.140650707
1,0:38:17,1599959782250,Nashville,A. Godoy,20,4.462869032,0.208776885
1,0:38:17,1599959782290,Nashville,A. Godoy,20,4.242381407,0.211252533
1,0:38:17,1599959782330,Nashville,A. Godoy,20,4.244066446,0.200788073
1,0:38:17,1599959782370,Nashville,A. Godoy,20,4.067529963,0.200696633
1,0:38:17,1599959782410,Nashville,A. Godoy,20,4.430361159,0.200124759
1,0:38:28,1599959793490,Nashville,D. Badji,9,4.478001787,0.227731207
1,0:38:28,1599959793530,Nashville,D. Badji,9,4.348080036,0.2212774
1,0:38:28,1599959793570,Nashville,D. Badji,9,4.238124585,0.225133182
1,0:38:28,1599959793610,Nashville,D. Badji,9,4.12336028,0.227388001
1,0:38:28,1599959793650,Nashville,D. Badji,9,4.016976475,0.222111523
1,0:38:28,1599959793690,Nashville,D. Badji,9,3.892813892,0.221397272
1,0:38:28,1599959793730,Nashville,D. Badji,9,3.788680509,0.221608881
1,0:38:29,1599959793770,Nashville,D. Badji,9,3.67392161,0.211191474
1,0:38:29,1599959793810,Nashville,D. Badji,9,3.582652649,0.221150008
1,0:38:29,1599959793850,Nashville,D. Badji,9,3.46446244,0.219743654
1,0:38:29,1599959793890,Nashville,D. Badji,9,3.369643898,0.210261047
1,0:38:29,1599959793930,Nashville,D. Badji,9,3.251707244,0.196154921
1,0:38:29,1599959793970,Nashville,D. Badji,9,3.169668752,0.206005479
1,0:38:29,1599959794010,Nashville,D. Badji,9,3.064718584,0.204648655
1,0:38:29,1599959794050,Nashville,D. Badji,9,2.973213749,0.205091642
1,0:38:29,1599959794090,Nashville,D. Badji,9,2.858950857,0.194143171
1,0:38:29,1599959794130,Nashville,D. Badji,9,2.767038128,0.199763308
1,0:38:29,1599959794170,Nashville,D. Badji,9,2.656313235,0.18914887
1,0:38:29,1599959794210,Nashville,D. Badji,9,2.536533067,0.18636286
1,0:38:29,1599959794250,Nashville,D. Badji,9,2.498399488,0.187988269
1,0:38:29,1599959794290,Nashville,D. Badji,9,2.397039841,0.177197504
1,0:38:29,1599959794330,Nashville,D. Badji,9,2.317951682,0.185793151
1,0:38:29,1599959794370,Nashville,D. Badji,9,2.245217139,0.173599413
1,0:38:29,1599959794410,Nashville,D. Badji,9,2.191643219,0.17518593
1,0:38:29,1599959794450,Nashville,D. Badji,9,2.518491612,0.176483926
1,0:38:29,1599959794490,Nashville,D. Badji,9,2.947354746,0.187608381
1,0:38:30,1599959795210,Nashville,D. Lovitz,2,3.772240713,0.153926189
1,0:38:30,1599959795250,Nashville,D. Lovitz,2,3.628456972,0.149807809
1,0:38:30,1599959795290,Nashville,D. Lovitz,2,3.178002517,0.15962547
1,0:38:30,1599959795330,Nashville,D. Lovitz,2,2.670805122,0.152770174
1,0:38:30,1599959795370,Nashville,D. Lovitz,2,2.353720459,0.127490462
1,0:39:41,1599959866130,Nashville,A. Muyl,29,4.540704791,0.176990777
1,0:39:41,1599959866170,Nashville,A. Muyl,29,4.400727213,0.186880989
1,0:39:41,1599959866210,Nashville,A. Muyl,29,4.260422514,0.187278765
1,0:39:41,1599959866250,Nashville,A. Muyl,29,4.110596064,0.176476086
1,0:39:41,1599959866290,Nashville,A. Muyl,29,3.970314849,0.187339829
1,0:39:41,1599959866330,Nashville,A. Muyl,29,3.820471175,0.176503557
1,0:39:41,1599959866370,Nashville,A. Muyl,29,3.70021621,0.167030678
1,0:39:41,1599959866410,Nashville,A. Muyl,29,3.570350123,0.176576412
1,0:39:41,1599959866450,Nashville,A. Muyl,29,3.44023255,0.166793991
1,0:39:41,1599959866490,Nashville,A. Muyl,29,3.320376485,0.165792518
1,0:39:41,1599959866530,Nashville,A. Muyl,29,3.20024999,0.156042376
1,0:39:41,1599959866570,Nashville,A. Muyl,29,3.080795352,0.154620374
1,0:39:41,1599959866610,Nashville,A. Muyl,29,2.960827587,0.154388562
1,0:39:41,1599959866650,Nashville,A. Muyl,29,2.831430734,0.143215713
1,0:39:41,1599959866690,Nashville,A. Muyl,29,2.660300735,0.14455035
1,0:39:41,1599959866730,Nashville,A. Muyl,29,2.480080644,0.137496601
1,0:39:42,1599959866770,Nashville,A. Muyl,29,2.310541062,0.149060088
1,0:39:42,1599959866810,Nashville,A. Muyl,29,2.08614477,0.135914014
1,0:39:42,1599959866850,Nashville,A. Muyl,29,1.879840419,0.153572769
1,0:39:42,1599959866890,Nashville,A. Muyl,29,1.419929576,0.189279341
1,0:39:42,1599959867290,Nashville,A. Muyl,29,4.34521576,0.077089707
1,0:39:42,1599959867290,Nashville,D. McCarty,6,4.327817002,0.079876324
1,0:39:42,1599959867330,Nashville,D. McCarty,6,3.791108017,0.069549204
1,0:39:42,1599959867370,Nashville,D. McCarty,6,3.216364407,0.076014108
1,0:39:42,1599959867410,Nashville,D. McCarty,6,3.090129447,0.055248889
1,0:39:42,1599959867450,Nashville,D. McCarty,6,2.950423698,0.039581896
1,0:39:42,1599959867490,Nashville,D. McCarty,6,2.924055403,0.019817121
1,0:39:42,1599959867530,Nashville,D. McCarty,6,2.958732837,0.015452354
1,0:39:44,1599959868930,Nashville,A. Muyl,29,4.562071898,0.174247836
1,0:39:44,1599959868970,Nashville,A. Muyl,29,4.490167035,0.166002376
1,0:39:44,1599959869010,Nashville,A. Muyl,29,4.438963843,0.170322373
1,0:39:44,1599959869050,Nashville,A. Muyl,29,4.377236571,0.152014684
1,0:39:44,1599959869090,Nashville,A. Muyl,29,4.30153461,0.160604763
1,0:39:44,1599959869130,Nashville,A. Muyl,29,4.343731115,0.162032895
1,0:39:44,1599959869170,Nashville,A. Muyl,29,4.308897771,0.165469239
1,0:39:44,1599959869210,Nashville,A. Muyl,29,4.257663679,0.169424449
1,0:39:44,1599959869250,Nashville,A. Muyl,29,4.195330738,0.173564957
1,0:39:44,1599959869290,Nashville,A. Muyl,29,4.220568682,0.194404254
1,0:39:44,1599959869330,Nashville,A. Muyl,29,4.10761488,0.181267977
1,0:39:44,1599959869370,Nashville,A. Muyl,29,4.098316728,0.190312122
1,0:39:44,1599959869410,Nashville,A. Muyl,29,4.092004399,0.202402877
1,0:39:44,1599959869450,Nashville,A. Muyl,29,4.057708713,0.207241209
1,0:39:44,1599959869490,Nashville,A. Muyl,29,4.03491016,0.202717576
1,0:39:44,1599959869530,Nashville,A. Muyl,29,3.996848759,0.21309401
1,0:39:44,1599959869570,Nashville,A. Muyl,29,3.965312094,0.217446034
1,0:39:44,1599959869610,Nashville,A. Muyl,29,3.914715826,0.219719209
1,0:39:44,1599959869650,Nashville,A. Muyl,29,3.881056557,0.223160987
1,0:39:44,1599959869690,Nashville,A. Muyl,29,3.814315142,0.213592992
1,0:39:44,1599959869730,Nashville,A. Muyl,29,3.787149324,0.224664236
1,0:39:45,1599959869770,Nashville,A. Muyl,29,3.72554694,0.226489924
